volatility,return
0.214476,0.122425
0.263381,0.154798
0.224238,0.136413
0.253899,0.114436
0.290823,0.138269
0.275473,0.137954
0.212755,0.140242
0.217724,0.140716
0.3034,0.136181
0.278104,0.129579
0.256156,0.12709
0.246261,0.143975
0.229991,0.138041
0.272346,0.161239
0.251497,0.157598
0.306962,0.162802
0.218949,0.127651
0.254834,0.138097
0.277265,0.13475
0.242925,0.13588
0.227457,0.150266
0.231754,0.149826
0.260606,0.136222
0.315819,0.144838
0.27327,0.132486
0.289805,0.134976
0.242314,0.146224
0.240146,0.155349
0.235256,0.135243
0.279394,0.15221
0.250212,0.127982
0.236252,0.139267
0.284121,0.141889
0.254054,0.121413
0.266097,0.113568
0.224282,0.125148
0.316938,0.135996
0.283122,0.153047
0.240175,0.154826
0.239287,0.137999
0.227132,0.124159
0.283188,0.161469
0.262795,0.155673
0.287684,0.134082
0.208973,0.139497
0.229025,0.141204
0.262166,0.121794
0.297481,0.144789
0.24032,0.155397
0.220256,0.125355
0.250475,0.144964
0.266467,0.147981
0.257095,0.12827
0.243042,0.146929
0.24133,0.132534
0.277793,0.144113
0.250205,0.124506
0.281126,0.141082
0.223038,0.146534
0.286684,0.153476
0.296268,0.145923
0.285661,0.142317
0.253071,0.143425
0.295504,0.142203
0.295923,0.114377
0.212538,0.122978
0.304306,0.145389
0.250048,0.147075
0.261146,0.141878
0.218914,0.142647
0.221102,0.141456
0.250742,0.128992
0.271576,0.144781
0.24012,0.134949
0.243828,0.152373
0.237744,0.141536
0.247346,0.132155
0.220892,0.123565
0.307201,0.148576
0.252097,0.13871
0.232472,0.126601
0.278039,0.145485
0.296986,0.134137
0.237853,0.126458
0.300429,0.144993
0.245152,0.13331
0.276297,0.132262
0.273349,0.136714
0.227189,0.149684
0.251164,0.127547
0.302389,0.144205
0.223032,0.124212
0.203427,0.127037
0.235683,0.128308
0.227214,0.126207
0.26004,0.160028
0.251334,0.141159
0.251086,0.146306
0.259566,0.14403
0.258276,0.140221
0.257526,0.152521
0.226465,0.137592
0.228717,0.133775
0.305918,0.129899
0.296277,0.150061
0.24228,0.131633
0.256537,0.139663
0.262944,0.142082
0.237523,0.133768
0.268716,0.153814
0.290544,0.151198
0.275657,0.135539
0.251915,0.120964
0.25992,0.124785
0.26598,0.140702
0.223219,0.144564
0.23575,0.116743
0.237745,0.13744
0.259113,0.143166
0.257932,0.11513
0.22575,0.130147
0.255785,0.148812
0.234946,0.149202
0.24411,0.143615
0.265617,0.150779
0.299202,0.122337
0.201282,0.134956
0.253171,0.147659
0.237924,0.122006
0.228506,0.126365
0.205117,0.138367
0.222634,0.139208
0.238608,0.134174
0.277313,0.149189
0.23425,0.133883
0.233302,0.141092
0.231795,0.126543
0.228412,0.113717
0.228832,0.133055
0.272173,0.152941
0.245643,0.148417
0.230561,0.132752
0.251962,0.141996
0.246234,0.143568
0.238253,0.124507
0.222126,0.135387
0.233825,0.135889
0.261411,0.154651
0.240517,0.131568
0.236995,0.135103
0.25874,0.125421
0.238487,0.158776
0.224773,0.135092
0.25323,0.13362
0.217467,0.11111
0.232928,0.154983
0.231478,0.138662
0.238272,0.141642
0.239924,0.132194
0.285236,0.151754
0.238628,0.131119
0.220677,0.134155
0.235202,0.139372
0.273642,0.136886
0.249318,0.14627
0.220533,0.140516
0.292276,0.154298
0.252469,0.133588
0.282982,0.152095
0.26132,0.145706
0.26551,0.153581
0.275147,0.157672
0.209092,0.130811
0.225341,0.136397
0.21225,0.124773
0.232772,0.129995
0.26096,0.131748
0.231641,0.144354
0.218522,0.13281
0.230651,0.121761
0.208654,0.130464
0.270657,0.16271
0.236499,0.139537
0.255216,0.146727
0.246704,0.120936
0.273863,0.15066
0.265802,0.141419
0.365298,0.138657
0.241951,0.125869
0.273572,0.145577
0.251328,0.155371
0.274459,0.159816
0.255196,0.154528
0.264796,0.140056
0.284653,0.154644
0.219433,0.149308
0.288632,0.124116
0.287031,0.134345
0.211831,0.140667
0.255271,0.156972
0.217512,0.123473
0.292526,0.15185
0.211694,0.129813
0.270972,0.140166
0.238941,0.12903
0.2477,0.113339
0.260017,0.149091
0.291815,0.152359
0.241574,0.154098
0.251995,0.131113
0.29748,0.13948
0.232841,0.148673
0.309424,0.143284
0.24369,0.125564
0.231398,0.130529
0.235335,0.133103
0.247437,0.169255
0.300751,0.148515
0.234467,0.134508
0.254721,0.160514
0.242501,0.127132
0.285398,0.151391
0.236002,0.148456
0.240747,0.133062
0.272696,0.135481
0.241052,0.12771
0.26203,0.130034
0.237891,0.124691
0.220884,0.141237
0.198469,0.135802
0.22446,0.134237
0.263336,0.145057
0.244243,0.157234
0.223904,0.134559
0.230521,0.131627
0.278127,0.144125
0.246818,0.130147
0.236511,0.123772
0.291706,0.142256
0.25365,0.151013
0.231513,0.130799
0.245566,0.126224
0.302011,0.119059
0.251577,0.136459
0.280877,0.145002
0.309561,0.155431
0.270997,0.143841
0.288842,0.128162
0.275216,0.130019
0.233627,0.123618
0.29421,0.143879
0.274192,0.14274
0.232821,0.139697
0.222895,0.121632
0.263939,0.121031
0.331084,0.139285
0.231708,0.144734
0.221398,0.135644
0.283944,0.145045
0.256933,0.143175
0.227019,0.152163
0.234924,0.128253
0.237823,0.141779
0.232109,0.166807
0.275597,0.146032
0.282937,0.14059
0.234011,0.132607
0.252615,0.124559
0.277946,0.1411
0.250595,0.140889
0.314611,0.153598
0.296501,0.158557
0.213358,0.141113
0.324642,0.141513
0.277362,0.150695
0.242717,0.153042
0.237051,0.144434
0.216923,0.140491
0.263246,0.132127
0.273714,0.144021
0.251222,0.1373
0.234576,0.138147
0.232221,0.123805
0.259059,0.131493
0.356123,0.139434
0.25559,0.135491
0.268121,0.140565
0.233486,0.137107
0.24398,0.153461
0.242151,0.154319
0.257875,0.115649
0.261387,0.165726
0.248582,0.161882
0.221317,0.127008
0.252925,0.13056
0.278097,0.144062
0.286524,0.156214
0.218103,0.135482
0.24639,0.152513
0.323264,0.123228
0.214495,0.126292
0.257871,0.15
0.219114,0.131005
0.225492,0.143298
0.254243,0.140962
0.255184,0.142088
0.273891,0.153869
0.217628,0.104492
0.216737,0.128888
0.21855,0.120121
0.244854,0.1293
0.259251,0.116302
0.232553,0.147519
0.241265,0.133908
0.235582,0.145233
0.224382,0.143512
0.243164,0.137808
0.302822,0.143157
0.264267,0.123855
0.246265,0.1287
0.24184,0.134023
0.232788,0.122572
0.243612,0.151607
0.328903,0.147805
0.255162,0.151522
0.223248,0.141649
0.279349,0.153693
0.222763,0.131494
0.245364,0.137161
0.235995,0.128985
0.205919,0.131171
0.235575,0.163343
0.227776,0.126044
0.235545,0.140755
0.248396,0.139834
0.222495,0.127382
0.263288,0.107366
0.223757,0.146483
0.252493,0.112437
0.251816,0.155826
0.234007,0.132455
0.27593,0.131764
0.260613,0.159174
0.23684,0.1095
0.233228,0.128695
0.254465,0.145696
0.256158,0.143705
0.257907,0.136218
0.247586,0.14266
0.206579,0.133851
0.22509,0.117508
0.251819,0.126457
0.255271,0.146541
0.205923,0.138713
0.234856,0.118658
0.202852,0.132333
0.233929,0.133918
0.230242,0.111463
0.200896,0.124659
0.235285,0.137738
0.296325,0.148139
0.268222,0.127416
0.257752,0.119817
0.22418,0.149897
0.232463,0.132186
0.25134,0.149864
0.243687,0.122208
0.227868,0.136344
0.278046,0.155739
0.286522,0.136871
0.232093,0.142086
0.229184,0.134383
0.257034,0.154663
0.287852,0.126702
0.262597,0.143845
0.26322,0.153809
0.257646,0.135959
0.269091,0.161976
0.26498,0.140877
0.286984,0.134317
0.257951,0.144632
0.201089,0.133729
0.244647,0.13172
0.271523,0.150187
0.27128,0.136497
0.274369,0.144517
0.213895,0.132891
0.247775,0.127213
0.26174,0.143663
0.248433,0.152463
0.1941,0.112482
0.243135,0.121012
0.256945,0.130524
0.253013,0.150686
0.245869,0.147326
0.224969,0.121349
0.340994,0.140085
0.236863,0.129499
0.309097,0.149326
0.260139,0.120884
0.252021,0.151949
0.258535,0.140549
0.302681,0.16349
0.268047,0.151444
0.207555,0.138439
0.246458,0.136385
0.210354,0.125003
0.235124,0.172898
0.271122,0.138565
0.280154,0.161323
0.284895,0.138611
0.260506,0.14644
0.218127,0.140967
0.238683,0.12582
0.259427,0.149422
0.226185,0.137501
0.256663,0.147007
0.283971,0.150842
0.222712,0.131832
0.218098,0.126162
0.287403,0.154329
0.236929,0.149385
0.23861,0.131235
0.274818,0.130878
0.216066,0.155955
0.198087,0.121224
0.274896,0.126856
0.300502,0.141779
0.255778,0.12879
0.25837,0.139553
0.21253,0.13835
0.261388,0.133462
0.251982,0.156291
0.297651,0.138931
0.20507,0.128846
0.224606,0.128811
0.256532,0.154301
0.2422,0.144576
0.231807,0.138621
0.280924,0.139622
0.257424,0.15907
0.24463,0.125726
0.267137,0.125065
0.263406,0.134503
0.282171,0.124125
0.241502,0.140306
0.238956,0.141753
0.270341,0.134322
0.214802,0.146157
0.243627,0.139598
0.246968,0.1384
0.240733,0.120242
0.231236,0.1538
0.298009,0.141131
0.242196,0.121246
0.275217,0.114954
0.256341,0.130594
0.250629,0.126427
0.249262,0.13076
0.222892,0.119494
0.24687,0.127333
0.246228,0.13409
0.24852,0.138245
0.252341,0.16765
0.212439,0.129847
0.26259,0.164882
0.230545,0.12771
0.216097,0.106844
0.263496,0.150079
0.297628,0.146273
0.303379,0.150149
0.233713,0.147444
0.245617,0.143237
0.234326,0.136813
0.273458,0.139233
0.236281,0.127842
0.238589,0.117322
0.250069,0.127239
0.252281,0.151575
0.263441,0.138667
0.290043,0.15008
0.29449,0.162296
0.282511,0.133889
0.240176,0.141295
0.294502,0.148841
0.231356,0.13656
0.247334,0.138661
0.322132,0.15074
0.244456,0.138552
0.269156,0.165068
0.271685,0.155434
0.23259,0.139279
0.251468,0.162989
0.228446,0.138554
0.220884,0.131672
0.230632,0.140537
0.236757,0.146745
0.261825,0.154066
0.230269,0.124916
0.216605,0.141175
0.261231,0.137121
0.248308,0.161781
0.274769,0.144535
0.218415,0.135692
0.281227,0.14112
0.247827,0.123894
0.220834,0.151327
0.247728,0.14251
0.263052,0.113855
0.227463,0.140302
0.26703,0.16487
0.269524,0.145444
0.2496,0.136721
0.219283,0.154301
0.238734,0.140653
0.219993,0.136793
0.302172,0.156397
0.315006,0.146535
0.239878,0.137699
0.262825,0.128705
0.285115,0.152444
0.276248,0.138603
0.222628,0.139155
0.214256,0.146159
0.270097,0.116341
0.221172,0.13709
0.241516,0.146928
0.257689,0.136977
0.251707,0.131801
0.287383,0.157483
0.220804,0.1458
0.259548,0.121809
0.286474,0.143816
0.249203,0.129786
0.246142,0.12276
0.247739,0.11433
0.261241,0.134948
0.217183,0.140215
0.263652,0.14496
0.245947,0.129003
0.236845,0.13142
0.337948,0.14308
0.253886,0.119273
0.227563,0.131469
0.258171,0.144859
0.254988,0.135567
0.258477,0.138803
0.345427,0.141511
0.238353,0.125354
0.252784,0.130615
0.248761,0.157736
0.334197,0.143148
0.240192,0.155441
0.254745,0.157191
0.257651,0.153775
0.216743,0.119724
0.236099,0.140623
0.249445,0.158533
0.240657,0.119038
0.226907,0.13719
0.219213,0.132291
0.255276,0.140556
0.280612,0.141535
0.261767,0.143383
0.24068,0.110637
0.253718,0.148245
0.277348,0.1591
0.244401,0.153218
0.247198,0.155759
0.280644,0.161937
0.267632,0.138544
0.230391,0.136065
0.285912,0.150466
0.259483,0.130413
0.247453,0.14326
0.256625,0.128232
0.230073,0.113119
0.292411,0.160014
0.294297,0.146165
0.243483,0.120281
0.273399,0.141057
0.242081,0.131507
0.255991,0.125675
0.23592,0.137231
0.280315,0.148409
0.260075,0.142434
0.266131,0.136822
0.282708,0.136839
0.258905,0.13015
0.312828,0.148666
0.240971,0.121419
0.242602,0.146222
0.274738,0.13723
0.239909,0.127281
0.266081,0.125978
0.273815,0.158297
0.289223,0.119118
0.246538,0.125206
0.28355,0.134562
0.281251,0.141534
0.263784,0.141153
0.237098,0.134124
0.215053,0.132929
0.254927,0.133896
0.254257,0.155473
0.290906,0.145321
0.240252,0.12877
0.236296,0.151564
0.229387,0.134378
0.238457,0.12404
0.30378,0.14379
0.213233,0.116869
0.22994,0.141213
0.299819,0.118151
0.240067,0.15837
0.253596,0.145113
0.290055,0.150817
0.222463,0.159442
0.243552,0.132664
0.233147,0.140673
0.242451,0.116163
0.269455,0.142107
0.271495,0.12439
0.267523,0.130349
0.237663,0.13869
0.209535,0.110936
0.225853,0.137943
0.259328,0.144137
0.273097,0.154794
0.251647,0.162373
0.26009,0.12854
0.218903,0.124066
0.256772,0.132337
0.229577,0.137479
0.307007,0.144896
0.258533,0.165543
0.272478,0.1379
0.239625,0.144792
0.231437,0.134123
0.233978,0.14536
0.290581,0.14226
0.248531,0.13738
0.264473,0.144474
0.196848,0.116833
0.25961,0.119754
0.257315,0.148411
0.231476,0.132689
0.223292,0.145564
0.305291,0.133804
0.230521,0.133931
0.298341,0.153623
0.242766,0.138646
0.247453,0.136429
0.226533,0.134973
0.259439,0.134829
0.24494,0.133583
0.244493,0.150998
0.266363,0.125578
0.287606,0.147548
0.278027,0.112271
0.247391,0.127153
0.24597,0.152555
0.255743,0.109464
0.233994,0.133452
0.282502,0.142225
0.270698,0.151082
0.295609,0.139486
0.243525,0.139146
0.284153,0.153107
0.252904,0.12468
0.293898,0.147794
0.269446,0.145893
0.247952,0.11757
0.25455,0.151481
0.286151,0.151613
0.229668,0.13527
0.251576,0.132599
0.311198,0.137842
0.240444,0.141382
0.230335,0.107045
0.268041,0.144726
0.275173,0.145433
0.230504,0.142143
0.236574,0.12201
0.229306,0.128632
0.259862,0.145943
0.244637,0.136598
0.216123,0.138031
0.290985,0.134653
0.301894,0.135394
0.286751,0.161173
0.255028,0.156475
0.254479,0.159175
0.28584,0.142921
0.223177,0.141391
0.262674,0.137829
0.322173,0.144686
0.293597,0.138719
0.217416,0.130796
0.263813,0.139934
0.237597,0.13843
0.259229,0.128212
0.209117,0.146515
0.272238,0.121335
0.264807,0.160505
0.222634,0.150752
0.258823,0.106764
0.235675,0.153301
0.258608,0.140463
0.243201,0.146416
0.234073,0.131651
0.260535,0.131632
0.258359,0.141138
0.24493,0.134384
0.251875,0.132443
0.288454,0.132231
0.249994,0.145962
0.238231,0.129629
0.271951,0.128554
0.199678,0.121252
0.282765,0.145096
0.256469,0.116048
0.237562,0.142638
0.261077,0.14362
0.263467,0.144505
0.246172,0.138479
0.242843,0.150844
0.265408,0.120204
0.310962,0.164961
0.267519,0.147435
0.286751,0.149164
0.285217,0.141945
0.282012,0.160111
0.261417,0.138524
0.217622,0.14927
0.236484,0.136968
0.276235,0.155164
0.326898,0.143597
0.250978,0.145788
0.208852,0.138981
0.280603,0.147876
0.262855,0.14208
0.210993,0.135376
0.281175,0.149683
0.248989,0.142715
0.237326,0.140036
0.249361,0.13299
0.251936,0.122865
0.226277,0.138237
0.240242,0.143131
0.266437,0.150139
0.23269,0.117584
0.218321,0.12838
0.301151,0.153551
0.250047,0.131314
0.245954,0.140119
0.245352,0.148716
0.228977,0.144554
0.253452,0.127839
0.241799,0.137882
0.274409,0.139785
0.208509,0.10255
0.264453,0.132147
0.228731,0.136492
0.237276,0.130039
0.215421,0.141417
0.240145,0.144257
0.28064,0.13863
0.228879,0.132054
0.236315,0.111171
0.271533,0.140708
0.280377,0.153477
0.226558,0.135884
0.279619,0.144733
0.229755,0.138556
0.222511,0.143253
0.281132,0.133909
0.291239,0.14111
0.246983,0.155491
0.23531,0.132913
0.279844,0.147938
0.227413,0.133343
0.241201,0.145704
0.298649,0.162441
0.25607,0.13129
0.259346,0.142145
0.208952,0.139151
0.278816,0.130656
0.236492,0.154248
0.258298,0.155308
0.258965,0.135126
0.251954,0.148758
0.250206,0.162326
0.248541,0.128185
0.251684,0.14116
0.199999,0.13564
0.245878,0.14741
0.278179,0.134926
0.256595,0.124149
0.257344,0.137225
0.238811,0.129815
0.215277,0.119355
0.196858,0.132402
0.224562,0.129925
0.275006,0.143187
0.248072,0.124886
0.223745,0.125384
0.214596,0.142166
0.216626,0.134117
0.294925,0.138941
0.213019,0.13474
0.280798,0.156637
0.31008,0.130077
0.24495,0.131396
0.245517,0.157884
0.219424,0.12176
0.212591,0.12508
0.270553,0.127007
0.246433,0.129776
0.255173,0.124046
0.322222,0.134401
0.226986,0.131991
0.286577,0.139464
0.2563,0.142851
0.262675,0.123637
0.261432,0.128142
0.245469,0.14571
0.25311,0.13513
0.268685,0.14536
0.257185,0.169457
0.284929,0.142166
0.226477,0.136449
0.306744,0.148503
0.239448,0.129971
0.283719,0.153515
0.238334,0.149854
0.274002,0.131466
0.252384,0.138152
0.292782,0.148693
0.25323,0.148243
0.222978,0.125261
0.256716,0.152083
0.23685,0.14884
0.237038,0.152678
0.227056,0.138967
0.345096,0.135608
0.222994,0.153417
0.241106,0.152939
0.220368,0.142109
0.274041,0.156958
0.273373,0.135436
0.259027,0.147708
0.243253,0.145668
0.226737,0.133845
0.252751,0.145023
0.269733,0.127768
0.255586,0.147315
0.222317,0.127335
0.226521,0.129886
0.251564,0.128886
0.262162,0.150569
0.232963,0.153566
0.272486,0.150516
0.241155,0.132413
0.2391,0.148904
0.235537,0.137064
0.249484,0.135787
0.281148,0.136246
0.229746,0.123203
0.230374,0.146325
0.235089,0.137399
0.226169,0.123472
0.240916,0.125759
0.271586,0.14318
0.248184,0.133782
0.260392,0.1435
0.264537,0.129613
0.232439,0.131278
0.256795,0.148533
0.297731,0.132994
0.304678,0.138496
0.248831,0.140629
0.227237,0.139416
0.312627,0.156483
0.254299,0.132934
0.263868,0.128821
0.244017,0.124051
0.248785,0.144612
0.278996,0.151495
0.275626,0.140738
0.222436,0.127575
0.272957,0.159445
0.254223,0.132034
0.280815,0.138822
0.277041,0.147936
0.285733,0.147221
0.306482,0.143132
0.238897,0.139876
0.210129,0.13304
0.26195,0.131394
0.279407,0.133666
0.319973,0.131745
0.232957,0.117831
0.256618,0.143356
0.24556,0.167196
0.259471,0.15528
0.244223,0.147405
0.236679,0.142786
0.244033,0.141223
0.241133,0.135007
0.23795,0.122146
0.261983,0.146117
0.235313,0.150959
0.21375,0.134973
0.244947,0.137123
0.224841,0.143798
0.271994,0.146602
0.270484,0.125282
0.256389,0.136348
0.221092,0.145814
0.254795,0.146702
0.25412,0.123667
0.252551,0.120473
0.22849,0.139104
0.324426,0.140238
0.279203,0.15429
0.256405,0.159136
0.201662,0.142916
0.227296,0.147679
0.26599,0.140065
0.300825,0.152276
0.262567,0.135892
0.286582,0.12692
0.266422,0.149105
0.32167,0.138572
0.259242,0.128576
0.251108,0.142322
0.214756,0.135115
0.267704,0.163938
0.29994,0.151026
0.226442,0.144154
0.228192,0.156536
0.249644,0.13446
0.227305,0.14656
0.319159,0.157342
0.243332,0.122771
0.218531,0.13765
0.234438,0.103617
0.256138,0.139423
0.29043,0.147985
0.251391,0.151973
0.278434,0.147094
0.27348,0.144797
0.241518,0.139579
0.265007,0.130964
0.231049,0.148712
0.227621,0.149386
0.246425,0.136331
0.24931,0.131757
0.243549,0.131536
0.257996,0.133767
0.231563,0.13921
0.240294,0.122577
0.268842,0.129683
0.24841,0.125514
0.245653,0.146284
0.207328,0.140954
0.324272,0.15184
0.242442,0.151598
0.26547,0.116594
0.280351,0.155075
0.2782,0.146939
0.290236,0.117111
0.260984,0.152738
0.253006,0.123428
0.242537,0.129493
0.233249,0.130064
0.230521,0.139683
0.256524,0.134176
0.214051,0.137971
0.266615,0.125361
0.214804,0.139945
0.226712,0.138623
0.28095,0.14509
0.248624,0.125195
0.30566,0.147884
0.293957,0.141518
0.271817,0.1244
0.26018,0.139735
0.273054,0.149411
0.224855,0.136843
0.282527,0.155818
0.245823,0.140057
0.205649,0.131136
0.263923,0.128205
0.278762,0.146126
0.22985,0.126707
0.264869,0.131983
